GS_controversiality_score,index,id,author_id,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,reply_settings,text,hashtags,hashtag_count,uppercase_count,uppercase_pct,exclamation_mark_count,question_mark_count,url_count,mention_count,emojie_count,followers_count,engagement_score,sentiment_score,sentiment_category,avg_replies_sentiment,avg_quotes_sentiment,avg_conversation_sentiment,var_replies_sentiment,var_quotes_sentiment,var_conversation_sentiment,pct_similar_sentiment_replies,pct_similar_sentiment_quotes,clean_text,var_replies_semantic,var_quotes_semantic,var_conversation_semantic,engagement_score_log_normal,date
2.0,159,1550968031110651915,776724971502444544,1550968031110651915,en,0,0,0,0,everyone,How Data Science is Driving Innovation in Climate Change Research #Innovation #climatechange via https://t.co/cBj7YRwrst https://t.co/HuRYVICyAM,['Innovation' 'climatechange'],2,0,15,0,0,2,0,0,1299.0,0.0,0.6369,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,how data science driving innovation climate change research innovation climatechange via,0.0,0.0,0.0,0.0,2022-07-23 22:16:08
3.0,160,1550806636033441793,1331154132867149826,1550806636033441793,en,0,0,2,0,everyone,"Is Climate Change real? YES, it started with cyclical warming trend millions of years ago. Are Viruses real? YES, the latest one started in a Chinese laboratory a few years ago. https://t.co/jiDbOCOIYQ",[],0,2,11,0,2,1,0,0,2229.0,0.0008968609865470852,0.8328,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,is climate change real yes started cyclical warming trend million year ago are viruses real yes latest one started chinese laboratory year ago,0.0,0.0,0.0,0.1649780068525777,2022-07-23 11:34:49
0.0,161,1550862860846112768,1442408319608516614,1550862860846112768,en,0,0,0,0,everyone,"Get up soldier. If each one of us does our bit, we will be helping to keep global warming from harming our countries. Being stupid should be a crime",[],0,0,2,0,0,0,0,0,9.0,0.0,-0.8271,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,get soldier if one u bit helping keep global warming harming country being stupid crime,0.0,0.0,0.0,0.0,2022-07-23 15:18:14
2.0,162,1550799162496663552,1510781350902706180,1550799162496663552,en,0,0,0,0,everyone,you can hear me calling https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #SunakOut #twitter🐦,['ClimateChange' 'SaveTheWorld' 'ClimateAction' 'SunakOut' 'twitter'],5,0,14,0,0,1,0,1,5510.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hear calling climatechange savetheworld climateaction sunakout,0.0,0.0,0.0,0.0,2022-07-23 11:05:07
2.0,163,1550730580106559489,955665528,1550730580106559489,en,0,0,0,0,everyone,"Americans having a go at celebrities using private jets are the biggest hypocrites, address yourselves first, climate change starts at home   https://t.co/3lNonOsv1e",[],0,0,2,0,0,1,0,0,346.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,americans go celebrity using private jet biggest hypocrite address first climate change start home,0.0,0.0,0.0,0.0,2022-07-23 06:32:36
0.0,164,1550952649813594113,996052588905861120,1550952649813594113,en,0,0,0,1,everyone,knowing that global warming is only gonna make hell hotter in the future 😭,[],0,0,0,0,0,0,0,1,738.0,0.0013531799729364006,-0.7964,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,knowing global warming gon na make hell hotter future,0.0,0.0,0.0,0.09497189756441597,2022-07-23 21:15:01
0.0,165,1550827861283577856,181912222,1550827861283577856,en,125,26,459,10,everyone,"Today's Daily Mail attacks ""eco zealots"" for protesting against inaction on climate change by using an image of......people* causing disruption on motorways protesting *for* cheaper fossil fuels(*who are egged on by pro-motoring and climate-sceptic lobbyists) https://t.co/ULKdQtcOdi",[],0,0,3,0,0,1,0,0,41820.0,0.014825087874512805,-0.9153,Negative,-0.15751153846153845,-0.06430909090909093,-0.12980270270270272,0.18953050666153845,0.4572953889090908,0.26051006582582575,38.46153846153847,45.45454545454545,todays daily mail attack eco zealot protesting inaction climate change using image ofpeople causing disruption motorway protesting cheaper fossil fuelswho egged promotoring climatesceptic lobbyist,0.18953050666153845,0.4572953889090908,0.2605100658258257,37.9159905381681,2022-07-23 12:59:09
0.0,166,1550848329772421120,1056343201,1550848329772421120,en,0,0,0,0,everyone,"Keep the #fossilfuel industry out of the Congo Basin, the world's second-largest #rainforest! Please SIGN and SHARE our #PETITION! #DRCongo #climatechange https://t.co/ML0MLDTEwZ via @RainforestResq",['fossilfuel' 'rainforest' 'PETITION' 'DRCongo' 'climatechange'],5,3,19,2,0,1,1,0,54.0,0.0,0.7019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,keep fossilfuel industry congo basin world secondlargest rainforest please sign share petition drcongo climatechange via,0.0,0.0,0.0,0.0,2022-07-23 14:20:29
1.0,167,1550822614112911361,1460288238,1550822614112911361,en,1,0,1,0,everyone,"“Climate change is reducing output and raising safety concerns at nuclear facilities from France to the US. But experts say adapting is possible—and necessary.” https://t.co/elf5205XWH unnamed sources, nuke industry ‘agents’ and some start up says tap deeper ground water 🧐",[],0,1,3,0,0,1,0,1,12068.0,0.00016571381224625073,0.2263,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change reducing output raising safety concern nuclear facility france us but expert say adapting possibleand necessary unnamed source nuke industry agent start say tap deeper ground water,0.0,0.0,0.0,0.13737189748009507,2022-07-23 12:38:18
0.0,168,1550636849202434049,596050685,1550636849202434049,en,12,4,37,1,everyone,Climate change/climate crisis is bullshit,[],0,0,3,0,0,0,0,0,38590.0,0.0013992899898940168,-0.836,Negative,0.0353,0.7717,0.2194,0.12270067,0.0,0.21737168666666665,33.33333333333333,0.0,climate changeclimate crisis bullshit,0.12270067,0.0,0.21737168666666665,3.325947101186903,2022-07-23 00:20:08
1.0,169,1550739999649402881,2843451077,1550739999649402881,en,1,0,0,0,everyone,#GlobalWarming doesn’t stop🔥🔥The fear to lose the present is betting the future  https://t.co/p7biuHwC9Z#ClimateAction #ClimateEmergency #ClimateCrisis https://t.co/DUL7zNyVNM,['GlobalWarming' 'ClimateAction' 'ClimateEmergency' 'ClimateCrisis'],4,0,12,0,0,2,0,2,554.0,0.0018018018018018018,-0.8658,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,globalwarming doesnt fear lose present betting future climateemergency climatecrisis,0.0,0.0,0.0,0.09884994063385685,2022-07-23 07:10:01
2.0,170,1550640558615547904,1050831160807428098,1550640558615547904,en,0,0,0,0,everyone,Maybe global warming will also raise his room temperature IQ. https://t.co/WMlqnTSzcV https://t.co/iYe0CLNoVs,[],0,1,13,0,0,2,0,0,67.0,0.0,0.1531,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,maybe global warming also raise room temperature iq,0.0,0.0,0.0,0.0,2022-07-23 00:34:53
0.0,171,1550983037499756544,1495579650969333760,1550983037499756544,en,0,0,0,0,everyone,"https://t.co/ytljq15fLBPresident Joe Biden declined to declare a ""climate emergency"" this week, but the administration still faces intense pressure to combat climate change — and ele...",[],0,0,3,0,0,1,0,0,3.0,0.0,-0.7391,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe biden declined declare climate emergency week administration still face intense pressure combat climate change ele,0.0,0.0,0.0,0.0,2022-07-23 23:15:46
0.0,172,1550927475701469185,269642949,1550927475701469185,en,0,6,47,0,everyone,Blue Green delegate who voted with the Green Left network to defenestrate Shaw to protest against the Government not exclusively using the ETS as the only climate policy tool to address climate change,[],0,1,5,0,0,0,0,0,2409.0,0.02199170124481328,-0.25,Negative,0.31726666666666664,0.0,0.31726666666666664,0.10507179466666669,0.0,0.10507179466666669,0.0,0.0,blue green delegate voted green left network defenestrate shaw protest government exclusively using ets climate policy tool address climate change,0.10507179466666669,0.0,0.10507179466666669,4.331899539849518,2022-07-23 19:34:59
0.0,173,1550993868925145088,34233415,1550993868925145088,en,0,0,0,0,everyone,"Keep the #fossilfuel industry out of the Congo Basin, the world's second-largest #rainforest! Please SIGN and SHARE our #PETITION! #DRCongo #climatechange https://t.co/ZMTiaVYATs via @RainforestResq",['fossilfuel' 'rainforest' 'PETITION' 'DRCongo' 'climatechange'],5,3,19,2,0,1,1,0,432.0,0.0,0.7019,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,keep fossilfuel industry congo basin world secondlargest rainforest please sign share petition drcongo climatechange via,0.0,0.0,0.0,0.0,2022-07-23 23:58:49
0.0,174,1550950388949401600,4908618841,1550950388949401600,en,0,0,0,0,everyone,People never notice climate change.,[],0,0,3,0,0,0,0,0,4.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people never notice climate change,0.0,0.0,0.0,0.0,2022-07-23 21:06:02
2.0,175,1550842869317091329,1279004934038605824,1550842869317091329,en,0,0,0,0,everyone,David Shribman: A collision of economics &amp; history  https://t.co/hTm2k1C6g6 via @PittsburghPG,[],0,1,9,0,0,1,1,0,530.0,0.0,-0.3612,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,david shribman a collision economics amp history via,0.0,0.0,0.0,0.0,2022-07-23 13:58:47
2.0,176,1550848796396965888,1126418908318130176,1550848796396965888,en,0,1,1,0,everyone,Getting hotter ayeClimate change!Drink!Protest!#couchpeleton #trolldj,['couchpeleton' 'trolldj'],2,0,6,3,0,0,0,0,190.0,0.010471204188481676,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,getting hotter ayeclimate changedrinkprotestcouchpeleton trolldj,0.0,0.0,0.0,0.2331701072777079,2022-07-23 14:22:21
3.0,177,1550926882237026306,993144651522695171,1550926882237026306,en,0,1,0,0,everyone,"Climate change is a load of codswallop. It just serves as another tool towards the agenda to depopulate the planet. It is also the current ""A List"" phenomenon that receives masses of funding from already cash strapped tax paying people of our world. #WakeUp https://t.co/GwpuThD7Lw",['WakeUp'],1,1,5,0,0,1,0,0,281.0,0.0035460992907801418,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,climate change load codswallop it serf another tool towards agenda depopulate planet it also current a list phenomenon receives mass funding already cash strapped tax paying people world wakeup,0.0,0.0,0.0,0.10941456111382722,2022-07-23 19:32:38
0.0,178,1550687122230616064,905047853940129796,1550687122230616064,en,6,0,26,0,everyone,"📣 On 25 July 2022, @BDMOFA &amp; @UNmigration will convene a Policy Dialogue on Human Mobility in the Context of #ClimateChange: Towards a Common Narrative &amp; Action Pathway.Stay tuned to @IOMBangladesh to get updates. https://t.co/lBxbMJcpc4",['ClimateChange'],1,1,14,0,0,1,3,1,15688.0,0.0020396456115749887,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on 25 july 2022 amp convene policy dialogue human mobility context climatechange towards common narrative amp action pathwaystay tuned get update,0.0,0.0,0.0,2.14226432204352,2022-07-23 03:39:54
2.0,179,1550875106024607745,1364838382518624257,1550875106024607745,en,0,0,0,0,everyone,"GLOBAL CLIMATE CHANGE: ECONOMICS, SCIENCE, AND POLICY  https://t.co/ALaLtKVAsY https://t.co/BG0gs48m6y",[],0,7,57,0,0,2,0,0,101.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,global climate change economics science and policy,0.0,0.0,0.0,0.0,2022-07-23 16:06:53
0.0,180,1550745412411301888,789738589970063364,1550745412411301888,en,0,0,0,0,everyone,8 TED Talks on climate change to inspire and inform you | Greenbiz - GreenBiz https://t.co/P6DIoFkKDL https://t.co/6QyIejBRQ4,[],0,1,17,0,0,2,0,0,4671.0,0.0,0.5719,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8 ted talks climate change inspire inform greenbiz greenbiz,0.0,0.0,0.0,0.0,2022-07-23 07:31:32
0.0,181,1550860150256181248,1493612553708187661,1550860150256181248,en,3,1,21,12,everyone,#HummingbirdWarriors #NFTs empower U w/ #symbolism Wizard Crystal Staff = Magic &amp; power to believe in yourself. ✨#protection #nftcomingsoon #NFTCommunity #NFT #NFTCollection #GreenChipNFT #MentalHealthMatters  #NFTartwork #NFTartist #climatechange #lovenature #nftusa #NFTvalue https://t.co/KVwqLlz4QD,"['HummingbirdWarriors' 'NFTs' 'symbolism' 'protection' 'nftcomingsoon'
 'NFTCommunity' 'NFT' 'NFTCollection' 'GreenChipNFT' 'MentalHealthMatters'
 'NFTartwork' 'NFTartist' 'climatechange' 'lovenature' 'nftusa' 'NFTvalue']",16,2,16,0,0,1,0,1,284.0,0.12982456140350876,0.3182,Positive,0.6249,0.33093636363636364,0.3554333333333333,0.0,0.030474108545454542,0.03490495333333332,100.0,81.81818181818183,hummingbirdwarriors nfts empower u w symbolism wizard crystal staff magic amp power believe nftcomingsoon nftcommunity nft nftcollection greenchipnft mentalhealthmatters nftartwork nftartist climatechange lovenature nftusa nftvalue,0.0,0.030474108545454542,0.03490495333333333,4.041587671022663,2022-07-23 15:07:28
0.0,182,1550957435652816896,24911207,1550957435652816896,en,0,0,0,0,everyone,Protesters in UK decry climate change after record heat wavehttps://t.co/KMh78PiJsy#Environment https://t.co/77ZxeACafl,['Environment'],1,1,10,0,0,2,0,0,1663.0,0.0,-0.2263,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protesters uk decry climate change record heat wave,0.0,0.0,0.0,0.0,2022-07-23 21:34:02
0.0,183,1550813349813932033,1390806884899188737,1550813349813932033,en,1,0,3,0,everyone,"Climate change is us using the collective might of humanity to push a boulder up a hill. When we reach the tipping point, the entire collective might of humanity won't be enough to keep it from rolling back down and destroying everything we value.",[],0,0,1,0,0,0,0,0,564.0,0.007079646017699115,-0.2732,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate change u using collective might humanity push boulder hill when reach tipping point entire collective might humanity wont enough keep rolling back destroying everything value,0.0,0.0,0.0,0.3943953635472531,2022-07-23 12:01:29
1.0,184,1550917705443823618,738288007,1550917705443823618,en,0,0,0,0,everyone,"#CIFOR is hiring Consultant For a Review on Rights-Based Approaches in Climate Change, Conservation, and Development InitiativesAPPLY NOW------&gt;&gt;&gt;&gt;&gt; https://t.co/HCmTkV3w1x#Somalijobs",['CIFOR' 'Somalijobs'],2,2,16,0,0,1,0,0,10832.0,0.0,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cifor hiring consultant for review rightsbased approaches climate change conservation development initiativesapply nowgtgtgtgtgt,0.0,0.0,0.0,0.0,2022-07-23 18:56:10
1.0,185,1550951074776899587,1449727031848185867,1550951074776899587,en,0,0,0,0,everyone,"If you really care about the right to choose, gun control, and climate change, you need to be aggressive in your voices this November. If you’re not, that’s too bad for you.",[],0,0,2,0,0,0,0,0,1.0,0.0,0.5176,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,if really care right choose gun control climate change need aggressive voice november if youre thats bad,0.0,0.0,0.0,0.0,2022-07-23 21:08:46
2.0,186,1550745123574521856,331842682,1550745123574521856,en,0,0,1,0,everyone,Seventy years ago Italy had a severe drought. In 2022 they have another severe drought . This time it’s Climate Change ! Go figure .,[],0,0,6,1,0,0,0,0,395.0,0.0025252525252525255,-0.6696,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seventy year ago italy severe drought in 2022 another severe drought this time climate change go figure,0.0,0.0,0.0,0.10384909807107472,2022-07-23 07:30:23
3.0,187,1549809695472332801,1490745759255334919,1549809695472332801,en,0,1,0,0,everyone,"Heatwaves have become more frequent, more intense, and last longer because of human-induced climate change. The world has already warmed by about 1.1C since the industrial era began, and temperatures will keep rising.https://t.co/mk9YuZGxgH",[],0,0,3,0,0,1,0,0,564.0,0.0017699115044247787,0.4509,Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,heatwaves become frequent intense last longer humaninduced climate change the world already warmed 11c since industrial era began temperature keep rising,0.0,0.0,0.0,0.09859884088681327,2022-07-20 17:33:20
2.0,188,1549853534233018368,1619874846,1549853534233018368,en,0,0,0,0,everyone,All you need to know about duplicity of Right in UK on climate change seen today in Daily Telegraph - front page &amp; inside covered 40C new temp record &amp; terrible fires. But the Editorial poured doubt it was hottest day &amp; letters were all skeptic &amp; mocking seriousness of heatwave.,[],0,1,4,0,0,0,0,0,1289.0,0.0,-0.8885,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all need know duplicity right uk climate change seen today daily telegraph front page amp inside covered 40c new temp record amp terrible fire but editorial poured doubt hottest day amp letter skeptic amp mocking seriousness heatwave,0.0,0.0,0.0,0.0,2022-07-20 20:27:32
0.0,189,1549896054065209345,710244022,1549896054065209345,en,0,0,3,0,everyone,Two facts for the day about so called climate change. 1) The Earth has gotten hotter by one degree Celsius over the past 100 years. 2) It takes 80 gallons of oil a day to run a wind turbine,[],0,0,3,0,0,0,0,0,73.0,0.04054054054054054,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,two fact day called climate change 1 the earth gotten hotter one degree celsius past 100 year 2 it take 80 gallon oil day run wind turbine,0.0,0.0,0.0,0.41612031423942514,2022-07-20 23:16:29
0.0,190,1549669115329236993,469414409,1549669115329236993,en,4,1,15,0,everyone,"The warnings of dire consequences if we don’t follow official “advice” amount to another Project Fear, this time to ensure that we buy into anthropogenic climate change and meekly accept the drive to net zero and its costs.",[],0,0,2,0,0,0,0,0,600.0,0.033277870216306155,-0.4939,Negative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the warning dire consequence dont follow official advice amount another project fear time ensure buy anthropogenic climate change meekly accept drive net zero cost,0.0,0.0,0.0,1.9548008636257215,2022-07-20 08:14:43
0.0,191,1549615445925404672,95865072,1549615445925404672,en,1,0,0,0,everyone,Volunteer with us for #CleanDelhi #SwachhBharat #MyCleanIndiaVisit https://t.co/njuKWM8ZY4#WeMeanToClean #Volunteer #Volunteering #Shramdaan #Delhi #DelhiNCR #ClimateAction #GlobalWarming #ClimateChange #ClimateCrisis #ClimateEmergency #WeDontHaveTime https://t.co/DXWFyucQh2,"['CleanDelhi' 'SwachhBharat' 'MyCleanIndiaVisit' 'WeMeanToClean'
 'Volunteer' 'Volunteering' 'Shramdaan' 'Delhi' 'DelhiNCR' 'ClimateAction'
 'GlobalWarming' 'ClimateChange' 'ClimateCrisis' 'ClimateEmergency'
 'WeDontHaveTime']",15,0,18,0,0,2,0,0,1210.0,0.0008257638315441783,0.0,Neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volunteer u cleandelhi swachhbharat mycleanindiavisit volunteer volunteering shramdaan delhi delhincr climateaction globalwarming climatechange climatecrisis climateemergency wedonthavetime,0.0,0.0,0.0,0.08895227707463609,2022-07-20 04:41:27
